date,time,epoch,sid,temperature,humidity,light,voltage
2004/02/29,11:28.9,2917,1,18.734,42.317,45.08,2.66332
2004/02/29,11:50.4,2918,1,18.7438,42.3505,45.08,2.66332
2004/02/29,12:25.0,2919,1,18.734,42.4844,45.08,2.66332
2004/02/29,13:00.8,2920,1,18.7242,42.4509,45.08,2.66332
2004/02/29,13:27.0,2921,1,18.7242,42.4509,45.08,2.67532
2004/02/29,13:58.1,2922,1,18.7242,42.4509,45.08,2.65143
2004/02/29,15:22.1,2923,1,18.7144,42.5178,45.08,2.67532
2004/02/29,15:53.1,2924,1,18.734,42.384,45.08,2.67532
2004/02/29,16:56.0,2925,1,18.7242,42.4509,45.08,2.67532
2004/02/29,17:23.0,2926,1,18.734,42.5178,43.24,2.67532
2004/02/29,17:54.0,2927,1,18.7242,42.4509,45.08,2.66332
2004/02/29,18:22.9,2928,1,18.734,42.4509,45.08,2.66332
2004/02/29,18:51.4,2929,1,18.7438,42.4174,45.08,2.66332
2004/02/29,19:28.0,2930,1,18.7242,42.4509,45.08,2.67532
2004/02/29,20:00.4,2931,1,18.7144,42.4509,45.08,2.66332
2004/02/29,23:20.9,2932,1,18.734,42.3505,45.08,2.67532
2004/02/29,26:31.8,2933,1,18.7144,42.384,45.08,2.67532
2004/02/29,26:56.1,2934,1,18.7046,42.384,45.08,2.66332
2004/02/29,29:01.6,2935,1,18.6948,42.384,45.08,2.67532
2004/02/29,29:50.5,2936,1,18.7046,42.384,45.08,2.65143
2004/02/29,31:57.1,2937,1,18.7046,42.4509,45.08,2.66332
2004/02/29,32:57.2,2938,1,18.685,42.5178,45.08,2.66332
2004/02/29,33:59.0,2939,1,18.6948,42.5513,43.24,2.67532
2004/02/29,34:26.5,2940,1,18.6752,42.5513,43.24,2.67532
2004/02/29,35:00.1,2941,1,18.6752,42.5847,43.24,2.66332
2004/02/29,35:26.2,2942,1,18.6948,42.5847,43.24,2.67532
2004/02/29,36:21.2,2943,1,18.6752,42.5847,43.24,2.67532
2004/02/29,36:52.9,2944,1,18.685,42.5847,43.24,2.66332
2004/02/29,38:25.1,2945,1,18.6948,42.5847,43.24,2.66332
2004/02/29,38:56.9,2946,1,18.6752,42.5513,43.24,2.66332
2004/02/29,39:28.9,2947,1,18.685,42.5178,43.24,2.67532
2004/02/29,39:53.1,2948,1,18.685,42.5847,43.24,2.66332
2004/02/29,40:52.3,2949,1,18.6752,42.5847,43.24,2.67532
2004/02/29,41:22.2,2950,1,18.6556,42.5847,43.24,2.67532
2004/02/29,41:50.2,2951,1,18.6654,42.5847,43.24,2.65143
2004/02/29,42:27.1,2952,1,18.6654,42.5513,43.24,2.67532
2004/02/29,42:50.5,2953,1,18.6654,42.5178,43.24,2.67532
2004/02/29,43:58.1,2954,1,18.6556,42.5847,43.24,2.67532
2004/02/29,44:28.4,2955,1,18.636,42.5847,43.24,2.66332
2004/02/29,44:52.2,2956,1,18.636,42.5178,43.24,2.66332
2004/02/29,45:27.9,2957,1,18.636,42.4844,43.24,2.67532
2004/02/29,45:51.5,2958,1,18.6458,42.5513,43.24,2.66332
2004/02/29,46:25.3,2959,1,18.636,42.5178,43.24,2.66332
2004/02/29,46:58.0,2960,1,18.636,42.5178,43.24,2.67532
2004/02/29,47:29.0,2961,1,18.636,42.5847,43.24,2.67532
2004/02/29,47:51.9,2962,1,18.636,42.5847,43.24,2.66332
2004/02/29,48:51.1,2963,1,18.636,42.5847,43.24,2.66332
2004/02/29,49:50.3,2964,1,18.6262,42.5847,43.24,2.67532
2004/02/29,50:28.5,2965,1,18.636,42.5847,43.24,2.66332
2004/02/29,50:55.0,2966,1,18.636,42.6516,43.24,2.67532
2004/02/29,52:03.0,2967,1,18.6164,42.7519,43.24,2.66332
2004/02/29,52:26.5,2968,1,18.6164,42.685,43.24,2.65143
2004/02/29,52:52.3,2969,1,18.6164,42.7185,43.24,2.67532
2004/02/29,53:30.5,2970,1,18.6164,42.7185,43.24,2.66332
2004/02/29,53:55.0,2971,1,18.6262,42.7185,43.24,2.67532
2004/02/29,56:21.1,2972,1,18.6164,42.7853,43.24,2.66332
2004/02/29,56:57.5,2973,1,18.6164,42.7185,43.24,2.65143
2004/02/29,57:27.6,2974,1,18.6164,42.7185,43.24,2.67532
2004/02/29,57:51.1,2975,1,18.6262,42.7185,43.24,2.67532
2004/02/29,58:23.2,2976,1,18.6262,42.685,43.24,2.67532
2004/02/29,59:22.1,2977,1,18.6262,42.6182,43.24,2.66332
2004/02/29,59:53.3,2978,1,18.6262,42.6516,43.24,2.66332
2004/02/29,00:52.2,2979,1,18.6164,42.6516,43.24,2.66332
2004/02/29,01:20.3,2980,1,18.5968,42.7185,43.24,2.66332
2004/02/29,01:52.2,2981,1,18.5968,42.685,43.24,2.67532
2004/02/29,02:21.1,2982,1,18.5968,42.685,43.24,2.67532
2004/02/29,03:00.0,2983,1,18.5968,42.6516,43.24,2.66332
2004/02/29,03:25.0,2984,1,18.5968,42.7185,43.24,2.66332
2004/02/29,03:56.1,2985,1,18.587,42.7185,43.24,2.66332
2004/02/29,04:21.4,2986,1,18.5772,42.6516,43.24,2.66332
2004/02/29,04:53.5,2987,1,18.587,42.6516,43.24,2.65143
2004/02/29,05:58.2,2988,1,18.587,42.6516,43.24,2.66332
2004/02/29,06:27.7,2989,1,18.5968,42.5847,43.24,2.66332
2004/02/29,07:34.0,2990,1,18.5968,42.5847,43.24,2.66332
2004/02/29,07:54.2,2991,1,18.5968,42.6516,43.24,2.66332
2004/02/29,08:26.1,2992,1,18.5968,42.6516,43.24,2.66332
2004/02/29,08:51.1,2993,1,18.5772,42.7185,43.24,2.66332
2004/02/29,09:23.3,2994,1,18.5772,42.7519,43.24,2.67532
2004/02/29,09:51.2,2995,1,18.5772,42.7519,43.24,2.66332
2004/02/29,10:32.1,2996,1,18.5674,42.7853,43.24,2.66332
2004/02/29,11:00.2,2997,1,18.5576,42.8521,43.24,2.66332
2004/02/29,11:20.3,2998,1,18.5576,42.8521,43.24,2.66332
2004/02/29,12:01.3,2999,1,18.5478,42.8521,43.24,2.66332
2004/02/29,12:25.1,3000,1,18.5576,42.8521,43.24,2.67532
2004/02/29,13:57.4,3001,1,18.5772,42.7853,43.24,2.67532
2004/02/29,14:20.6,3002,1,18.5772,42.7853,43.24,2.66332
2004/02/29,15:24.2,3003,1,18.5576,42.8521,43.24,2.67532
2004/02/29,15:50.6,3004,1,18.538,42.8855,43.24,2.66332
2004/02/29,19:55.0,3005,1,18.5478,42.7853,43.24,2.66332
2004/02/29,20:51.2,3006,1,18.5576,42.7185,43.24,2.65143
2004/02/29,21:24.2,3007,1,18.5478,42.8187,43.24,2.65143
2004/02/29,21:57.5,3008,1,18.538,42.8521,43.24,2.66332
2004/02/29,23:25.1,3009,1,18.5184,42.8187,43.24,2.67532
2004/02/29,24:21.6,3010,1,18.5086,42.8187,43.24,2.66332
2004/02/29,24:56.3,3011,1,18.5086,42.8855,43.24,2.66332
2004/02/29,25:54.5,3012,1,18.4988,42.8521,43.24,2.66332
2004/02/29,26:23.3,3013,1,18.4988,42.8855,43.24,2.66332
2004/02/29,28:52.2,3014,1,18.4988,42.8521,43.24,2.66332
2004/02/29,29:27.1,3015,1,18.489,42.9856,43.24,2.66332
2004/02/29,29:55.3,3016,1,18.489,43.019,43.24,2.66332
2004/02/29,30:53.3,3017,1,18.4792,43.0524,43.24,2.67532
2004/02/29,31:24.4,3018,1,18.4988,43.019,43.24,2.66332
2004/02/29,31:54.3,3019,1,18.4988,42.9856,43.24,2.65143
2004/02/29,32:23.5,3020,1,18.4988,42.9856,43.24,2.67532
2004/02/29,32:56.2,3021,1,18.489,43.0858,43.24,2.65143
2004/02/29,34:56.4,3022,1,18.4988,43.0524,43.24,2.66332
2004/02/29,35:22.3,3023,1,18.4988,43.0524,43.24,2.66332
2004/02/29,35:54.3,3024,1,18.4792,42.9856,43.24,2.66332
2004/02/29,37:02.5,3025,1,18.489,43.019,43.24,2.66332
2004/02/29,37:21.6,3026,1,18.4792,43.019,43.24,2.66332
2004/02/29,37:50.4,3027,1,18.4792,43.0858,43.24,2.65143
2004/02/29,38:51.5,3028,1,18.4792,43.019,43.24,2.66332
2004/02/29,39:56.5,3029,1,18.4792,42.9523,43.24,2.66332
2004/02/29,40:28.3,3030,1,18.489,42.9189,43.24,2.66332
2004/02/29,41:27.6,3031,1,18.4792,42.9189,43.24,2.66332
2004/02/29,41:55.4,3032,1,18.489,42.9523,43.24,2.67532
2004/02/29,42:29.6,3033,1,18.489,42.9856,43.24,2.66332
2004/02/29,43:00.5,3034,1,18.4792,42.9856,43.24,2.66332
2004/02/29,44:51.3,3035,1,18.4694,42.9189,43.24,2.66332
2004/02/29,45:50.3,3036,1,18.4694,42.9189,43.24,2.65143
2004/02/29,46:20.5,3037,1,18.4694,42.9856,43.24,2.66332
2004/02/29,46:50.3,3038,1,18.4694,42.9856,43.24,2.66332
2004/02/29,47:25.7,3039,1,18.4596,43.019,43.24,2.65143
2004/02/29,48:57.6,3040,1,18.4792,42.9856,43.24,2.65143
2004/02/29,49:33.8,3041,1,18.4694,43.019,43.24,2.66332
2004/02/29,49:55.8,3042,1,18.4694,43.0524,43.24,2.66332
2004/02/29,50:24.3,3043,1,18.4792,43.0524,43.24,2.66332
2004/02/29,50:52.3,3044,1,18.4596,43.0858,43.24,2.66332
2004/02/29,51:58.0,3045,1,18.4792,43.1191,43.24,2.65143
2004/02/29,52:22.8,3046,1,18.4596,43.0858,43.24,2.66332
2004/02/29,53:01.2,3047,1,18.4694,43.0524,43.24,2.65143
2004/02/29,53:27.3,3048,1,18.4792,42.9856,43.24,2.66332
2004/02/29,53:51.3,3049,1,18.4988,42.9189,43.24,2.66332
2004/02/29,55:33.7,3050,1,18.4792,43.0858,43.24,2.66332
2004/02/29,55:52.4,3051,1,18.4596,43.0524,43.24,2.66332
2004/02/29,57:02.3,3052,1,18.4792,43.0858,43.24,2.66332
2004/02/29,58:00.1,3053,1,18.4792,43.0524,43.24,2.66332
2004/02/29,58:51.2,3054,1,18.4596,43.1191,43.24,2.66332
2004/03/01,01:57.1,3055,1,18.4498,43.1191,43.24,2.67532
2004/03/01,02:50.5,3056,1,18.44,43.0858,43.24,2.66332
2004/03/01,04:26.6,3057,1,18.44,43.1191,43.24,2.65143
2004/03/01,05:28.4,3058,1,18.4498,43.0524,43.24,2.65143
2004/03/01,05:50.5,3059,1,18.4302,43.1525,43.24,2.66332
2004/03/01,09:26.7,3060,1,18.44,43.1858,43.24,2.66332
2004/03/01,09:50.6,3061,1,18.4302,43.2525,43.24,2.65143
2004/03/01,10:21.3,3062,1,18.4302,43.2525,43.24,2.65143
2004/03/01,13:51.2,3063,1,18.4302,43.2858,43.24,2.67532
2004/03/01,18:26.4,3064,1,18.391,43.3858,43.24,2.66332
2004/03/01,18:50.5,3065,1,18.391,43.3525,43.24,2.65143
2004/03/01,19:55.7,3066,1,18.391,43.3525,43.24,2.65143
2004/03/01,20:51.0,3067,1,18.391,43.2191,43.24,2.65143
2004/03/01,22:21.3,3068,1,18.3812,43.2858,43.24,2.66332
2004/03/01,22:50.5,3069,1,18.391,43.3191,43.24,2.66332
2004/03/01,24:20.4,3070,1,18.3812,43.3858,43.24,2.65143
2004/03/01,24:59.3,3071,1,18.3616,43.3858,43.24,2.66332
2004/03/01,25:53.6,3072,1,18.3812,43.3525,43.24,2.66332
2004/03/01,26:22.4,3073,1,18.391,43.4524,43.24,2.66332
2004/03/01,26:54.5,3074,1,18.3812,43.4524,43.24,2.65143
2004/03/01,27:25.4,3075,1,18.3714,43.519,43.24,2.66332
2004/03/01,27:56.6,3076,1,18.3714,43.519,43.24,2.66332
2004/03/01,28:28.7,3077,1,18.3616,43.3858,43.24,2.65143
2004/03/01,28:50.7,3078,1,18.3714,43.5855,43.24,2.66332
2004/03/01,29:29.7,3079,1,18.3812,43.5522,43.24,2.66332
2004/03/01,29:52.5,3080,1,18.3812,43.5522,43.24,2.65143
2004/03/01,30:27.7,3081,1,18.3714,43.6521,43.24,2.66332
2004/03/01,30:50.6,3082,1,18.3714,43.5855,43.24,2.66332
2004/03/01,31:22.3,3083,1,18.3616,43.5855,43.24,2.66332
2004/03/01,31:50.4,3084,1,18.3616,43.5855,43.24,2.65143
2004/03/01,32:21.6,3085,1,18.3616,43.6188,43.24,2.65143
2004/03/01,32:51.3,3086,1,18.3616,43.5855,43.24,2.66332
2004/03/01,33:56.3,3087,1,18.3616,43.6188,43.24,2.65143
2004/03/01,34:30.6,3088,1,18.3616,43.5855,43.24,2.67532
2004/03/01,34:51.4,3089,1,18.3616,43.5855,43.24,2.65143
2004/03/01,35:31.8,3090,1,18.342,43.6521,43.24,2.65143
2004/03/01,35:58.6,3091,1,18.3616,43.519,43.24,2.65143
2004/03/01,36:31.3,3092,1,18.3616,43.5855,43.24,2.66332
2004/03/01,37:08.1,3093,1,18.3616,43.519,43.24,2.65143
2004/03/01,38:03.4,3094,1,18.3616,43.5855,43.24,2.65143
2004/03/01,38:28.6,3095,1,18.342,43.5855,43.24,2.65143
2004/03/01,39:31.9,3096,1,18.3322,43.6188,43.24,2.66332
2004/03/01,39:50.5,3097,1,18.3322,43.5855,43.24,2.65143
2004/03/01,40:23.4,3098,1,18.342,43.5522,43.24,2.66332
2004/03/01,41:23.4,3099,1,18.3224,43.6188,43.24,2.65143
2004/03/01,42:20.4,3100,1,18.3322,43.6853,43.24,2.65143
2004/03/01,42:58.5,3101,1,18.3322,43.6188,43.24,2.65143
2004/03/01,44:32.3,3102,1,18.3224,43.6521,43.24,2.65143
2004/03/01,45:29.5,3103,1,18.3126,43.7186,43.24,2.65143
2004/03/01,45:57.0,3104,1,18.3028,43.7851,43.24,2.65143
2004/03/01,46:26.7,3105,1,18.3028,43.8183,43.24,2.66332
2004/03/01,46:58.6,3106,1,18.3028,43.8515,43.24,2.65143
2004/03/01,48:29.6,3107,1,18.3126,43.8515,43.24,2.65143
2004/03/01,48:57.4,3108,1,18.3224,43.8515,43.24,2.65143
2004/03/01,49:23.4,3109,1,18.3126,43.8848,43.24,2.65143
2004/03/01,49:50.5,3110,1,18.3028,43.918,43.24,2.65143
2004/03/01,50:55.4,3111,1,18.3126,43.918,43.24,2.65143
2004/03/01,53:20.5,3112,1,18.2832,43.8515,43.24,2.65143
2004/03/01,53:51.6,3113,1,18.3028,43.8515,43.24,2.67532
2004/03/01,54:23.5,3114,1,18.293,43.918,43.24,2.66332
2004/03/01,56:50.5,3115,1,18.2832,43.7186,43.24,2.66332
2004/03/01,57:20.7,3116,1,18.2832,43.7851,43.24,2.65143
2004/03/01,57:50.6,3117,1,18.3126,43.7186,43.24,2.65143
2004/03/01,59:25.4,3118,1,18.2832,43.7186,43.24,2.65143
2004/03/01,00:25.7,3119,1,18.3126,43.8183,43.24,2.66332
2004/03/01,00:51.6,3120,1,18.3028,43.8515,43.24,2.66332
2004/03/01,01:27.5,3121,1,18.2734,43.8515,43.24,2.66332
2004/03/01,01:53.6,3122,1,18.2734,43.8515,43.24,2.65143
2004/03/01,02:20.5,3123,1,18.2734,43.918,43.24,2.65143
2004/03/01,02:54.5,3124,1,18.2636,43.9844,43.24,2.65143
2004/03/01,03:23.4,3125,1,18.2538,43.9844,43.24,2.67532
2004/03/01,04:20.5,3126,1,18.2636,43.9844,43.24,2.66332
2004/03/01,04:51.6,3127,1,18.2636,44.084,43.24,2.66332
2004/03/01,05:25.6,3128,1,18.2636,43.9844,43.24,2.66332
2004/03/01,08:51.0,3129,1,18.2538,44.0508,43.24,2.65143
2004/03/01,09:21.0,3130,1,18.244,44.1504,43.24,2.65143
2004/03/01,09:57.8,3131,1,18.244,44.1172,43.24,2.65143
2004/03/01,10:22.5,3132,1,18.244,44.1504,43.24,2.65143
2004/03/01,11:24.7,3133,1,18.2538,44.1172,43.24,2.66332
2004/03/01,11:51.6,3134,1,18.2636,44.1504,43.24,2.65143
2004/03/01,14:21.2,3135,1,18.2244,44.1836,43.24,2.65143
2004/03/01,15:51.7,3136,1,18.2244,44.084,43.24,2.66332
2004/03/01,16:58.6,3137,1,18.244,44.084,43.24,2.65143
2004/03/01,17:22.4,3138,1,18.2342,44.1172,43.24,2.65143
2004/03/01,18:53.7,3139,1,18.2146,44.084,43.24,2.65143
2004/03/01,20:51.5,3140,1,18.2146,44.1172,43.24,2.65143
2004/03/01,21:51.7,3141,1,18.2048,44.084,43.24,2.65143
2004/03/01,23:56.0,3142,1,18.2048,44.084,43.24,2.65143
2004/03/01,24:51.4,3143,1,18.2048,44.2168,43.24,2.66332
2004/03/01,25:28.0,3144,1,18.2048,44.1504,43.24,2.66332
2004/03/01,28:51.6,3145,1,18.2048,44.3162,43.24,2.65143
2004/03/01,29:24.6,3146,1,18.2048,44.3825,43.24,2.65143
2004/03/01,29:50.6,3147,1,18.2146,44.3825,43.24,2.65143
2004/03/01,30:24.9,3148,1,18.2146,44.3825,43.24,2.65143
2004/03/01,31:28.8,3149,1,18.2146,44.3494,43.24,2.65143
2004/03/01,31:50.6,3150,1,18.2048,44.3825,43.24,2.65143
2004/03/01,32:27.0,3151,1,18.195,44.3162,43.24,2.65143
2004/03/01,33:25.9,3152,1,18.195,44.3162,43.24,2.66332
2004/03/01,33:59.8,3153,1,18.1852,44.3825,43.24,2.65143
2004/03/01,34:58.6,3154,1,18.1656,44.4157,43.24,2.66332
2004/03/01,36:31.3,3155,1,18.1656,44.3825,43.24,2.65143
2004/03/01,37:06.8,3156,1,18.1558,44.3494,43.24,2.65143
2004/03/01,37:26.0,3157,1,18.1656,44.3825,43.24,2.65143
2004/03/01,38:31.6,3158,1,18.1558,44.2499,43.24,2.65143
2004/03/01,38:59.6,3159,1,18.1656,44.2831,43.24,2.65143
2004/03/01,39:20.7,3160,1,18.1558,44.3162,43.24,2.65143
2004/03/01,42:27.0,3161,1,18.146,44.3825,43.24,2.65143
2004/03/01,42:51.5,3162,1,18.1264,44.4488,43.24,2.65143
2004/03/01,43:27.0,3163,1,18.1362,44.4157,43.24,2.65143
2004/03/01,43:53.7,3164,1,18.1264,44.5151,43.24,2.65143
2004/03/01,44:55.6,3165,1,18.1362,44.4157,43.24,2.65143
2004/03/01,45:20.6,3166,1,18.1264,44.4819,43.24,2.65143
2004/03/01,46:50.6,3167,1,18.1558,44.5151,43.24,2.65143
2004/03/01,47:27.9,3168,1,18.146,44.5813,43.24,2.66332
2004/03/01,48:34.1,3169,1,18.146,44.6475,43.24,2.65143
2004/03/01,48:58.9,3170,1,18.1362,44.5813,43.24,2.65143
2004/03/01,50:50.7,3171,1,18.146,44.5151,43.24,2.65143
2004/03/01,51:27.8,3172,1,18.1264,44.5813,43.24,2.65143
2004/03/01,51:53.1,3173,1,18.1362,44.5151,43.24,2.65143
2004/03/01,52:25.8,3174,1,18.1264,44.5151,43.24,2.65143
2004/03/01,52:50.6,3175,1,18.1264,44.5151,43.24,2.65143
2004/03/01,53:23.9,3176,1,18.1264,44.4488,43.24,2.65143
2004/03/01,56:24.6,3177,1,18.1068,44.4819,43.24,2.65143
2004/03/01,58:32.8,3178,1,18.0774,44.4488,43.24,2.65143
2004/03/01,59:23.7,3179,1,18.0872,44.5151,43.24,2.65143
2004/03/01,59:52.7,3180,1,18.0872,44.4488,43.24,2.65143
2004/03/01,01:23.8,3181,1,18.0676,44.5813,43.24,2.65143
2004/03/01,01:55.9,3182,1,18.0676,44.5813,43.24,2.65143
2004/03/01,02:25.7,3183,1,18.0676,44.5813,43.24,2.65143
2004/03/01,02:57.9,3184,1,18.0578,44.5813,43.24,2.66332
2004/03/01,03:51.2,3185,1,18.048,44.7137,43.24,2.65143
2004/03/01,04:50.9,3186,1,18.048,44.7798,43.24,2.65143
2004/03/01,06:20.7,3187,1,18.048,44.7137,43.24,2.65143
2004/03/01,06:53.2,3188,1,18.0676,44.7137,43.24,2.65143
2004/03/01,08:27.1,3189,1,18.0774,44.7137,43.24,2.65143
2004/03/01,09:50.9,3190,1,18.0676,44.6475,43.24,2.65143
2004/03/01,10:58.9,3191,1,18.048,44.6806,43.24,2.65143
2004/03/01,12:20.5,3192,1,18.0578,44.6475,43.24,2.65143
2004/03/01,12:51.7,3193,1,18.0676,44.5813,43.24,2.65143
2004/03/01,14:24.7,3194,1,18.0676,44.4819,43.24,2.65143
2004/03/01,15:51.8,3195,1,18.048,44.4819,43.24,2.65143
2004/03/01,16:20.5,3196,1,18.0676,44.4488,43.24,2.65143
2004/03/01,17:25.9,3197,1,18.0578,44.5482,45.08,2.65143
2004/03/01,18:00.3,3198,1,18.0382,44.5482,45.08,2.65143
2004/03/01,18:21.5,3199,1,18.0382,44.5813,45.08,2.65143
2004/03/01,18:53.6,3200,1,18.0284,44.5482,45.08,2.65143
2004/03/01,19:50.7,3201,1,18.0284,44.5813,45.08,2.65143
2004/03/01,20:21.7,3202,1,18.0284,44.6144,43.24,2.65143
2004/03/01,20:57.3,3203,1,18.0186,44.6144,45.08,2.65143
2004/03/01,21:23.7,3204,1,18.0284,44.5151,43.24,2.65143
2004/03/01,22:32.3,3205,1,18.0186,44.6475,45.08,2.66332
2004/03/01,23:24.9,3206,1,18.0284,44.7137,43.24,2.65143
2004/03/01,24:27.0,3207,1,18.0088,44.7137,43.24,2.65143
2004/03/01,25:57.0,3208,1,18.0088,44.7798,43.24,2.65143
2004/03/01,27:25.0,3209,1,18.0088,44.7137,43.24,2.65143
2004/03/01,27:58.2,3210,1,18.0088,44.7137,43.24,2.65143
2004/03/01,28:24.7,3211,1,18.0088,44.7137,43.24,2.65143
2004/03/01,28:54.6,3212,1,18.0186,44.6806,43.24,2.66332
2004/03/01,29:53.7,3213,1,18.0186,44.6475,43.24,2.65143
2004/03/01,30:21.8,3214,1,18.0088,44.6475,43.24,2.65143
2004/03/01,30:54.7,3215,1,17.9892,44.6806,43.24,2.65143
2004/03/01,31:23.9,3216,1,17.999,44.6475,43.24,2.65143
2004/03/01,31:53.8,3217,1,17.999,44.6475,43.24,2.65143
2004/03/01,32:22.7,3218,1,18.0088,44.6144,43.24,2.65143
2004/03/01,32:51.6,3219,1,17.9892,44.6144,43.24,2.65143
2004/03/01,34:29.1,3220,1,17.999,44.6144,43.24,2.65143
2004/03/01,34:56.8,3221,1,17.9892,44.5813,43.24,2.65143
2004/03/01,35:23.9,3222,1,17.9892,44.5813,43.24,2.65143
2004/03/01,36:50.6,3223,1,17.9892,44.4488,43.24,2.65143
2004/03/01,39:51.0,3224,1,17.9794,44.5151,43.24,2.65143
2004/03/01,40:26.9,3225,1,17.9892,44.5813,43.24,2.65143
2004/03/01,41:21.5,3226,1,17.9794,44.5482,43.24,2.65143
2004/03/01,41:53.8,3227,1,17.9794,44.6475,43.24,2.65143
2004/03/01,42:25.2,3228,1,17.9696,44.6806,43.24,2.65143
2004/03/01,44:50.6,3229,1,17.9598,44.7798,43.24,2.65143
2004/03/01,45:22.2,3230,1,17.9696,44.7467,43.24,2.65143
2004/03/01,45:53.7,3231,1,17.9696,44.7137,43.24,2.65143
2004/03/01,46:56.2,3232,1,17.999,44.7467,43.24,2.65143
2004/03/01,48:22.7,3233,1,17.9892,44.6806,43.24,2.65143
2004/03/01,48:50.6,3234,1,17.9794,44.6806,43.24,2.65143
2004/03/01,49:26.0,3235,1,17.9794,44.6806,43.24,2.65143
2004/03/01,50:28.1,3236,1,17.9892,44.6475,43.24,2.65143
2004/03/01,50:50.7,3237,1,17.9794,44.6475,43.24,2.65143
2004/03/01,52:24.6,3238,1,17.95,44.6475,43.24,2.65143
2004/03/01,53:52.8,3239,1,17.9598,44.5813,43.24,2.65143
2004/03/01,55:22.8,3240,1,17.9696,44.5813,43.24,2.65143
2004/03/01,55:59.2,3241,1,17.9696,44.5813,43.24,2.65143
2004/03/01,56:28.6,3242,1,17.9794,44.5151,43.24,2.65143
2004/03/01,56:56.9,3243,1,17.9598,44.5813,43.24,2.65143
2004/03/01,57:23.8,3244,1,17.9598,44.5482,43.24,2.65143
2004/03/01,57:53.9,3245,1,17.95,44.5813,43.24,2.65143
2004/03/01,58:20.7,3246,1,17.9598,44.5813,43.24,2.65143
2004/03/01,59:29.5,3247,1,17.95,44.5482,43.24,2.65143
2004/03/01,02:21.6,3248,1,17.95,44.7137,43.24,2.65143
2004/03/01,03:23.9,3249,1,17.9598,44.7467,43.24,2.65143
2004/03/01,04:21.9,3250,1,17.9598,44.7798,43.24,2.65143
2004/03/01,05:24.8,3251,1,17.9206,44.7798,43.24,2.66332
2004/03/01,06:22.6,3252,1,17.9304,44.846,43.24,2.65143
2004/03/01,06:54.7,3253,1,17.9108,44.846,43.24,2.65143
2004/03/01,07:51.9,3254,1,17.9206,44.846,43.24,2.65143
2004/03/01,08:53.9,3255,1,17.9304,44.7798,43.24,2.65143
2004/03/01,09:25.9,3256,1,17.9206,44.7798,43.24,2.65143
2004/03/01,10:52.7,3257,1,17.9304,44.7137,43.24,2.66332
2004/03/01,11:27.2,3258,1,17.95,44.6475,43.24,2.65143
2004/03/01,11:53.9,3259,1,17.9402,44.6806,43.24,2.65143
2004/03/01,12:24.2,3260,1,17.9402,44.6806,43.24,2.65143
2004/03/01,12:54.0,3261,1,17.9304,44.7137,43.24,2.65143
2004/03/01,13:23.8,3262,1,17.9304,44.7137,43.24,2.65143
2004/03/01,14:22.7,3263,1,17.95,44.6806,43.24,2.65143
2004/03/01,14:58.2,3264,1,17.9402,44.6144,43.24,2.65143
2004/03/01,15:26.2,3265,1,17.95,44.6475,43.24,2.65143
2004/03/01,16:20.7,3266,1,17.95,44.6144,43.24,2.65143
2004/03/01,16:59.2,3267,1,17.9696,44.5813,43.24,2.65143
2004/03/01,17:28.3,3268,1,17.9598,44.5813,43.24,2.65143
2004/03/01,18:52.8,3269,1,17.9794,44.6144,43.24,2.65143
2004/03/01,19:27.2,3270,1,17.9696,44.6806,43.24,2.65143
2004/03/01,20:52.8,3271,1,17.9794,44.6806,43.24,2.65143
2004/03/01,22:30.5,3272,1,17.9794,44.7137,43.24,2.65143
2004/03/01,22:58.7,3273,1,17.9892,44.6806,43.24,2.65143
2004/03/01,24:02.2,3274,1,17.9892,44.7137,43.24,2.65143
2004/03/01,24:22.8,3275,1,17.9696,44.7137,43.24,2.65143
2004/03/01,24:52.8,3276,1,17.9892,44.6806,43.24,2.65143
2004/03/01,25:29.2,3277,1,17.9794,44.7137,43.24,2.65143
2004/03/01,26:01.1,3278,1,17.9696,44.7137,43.24,2.65143
2004/03/01,26:32.4,3279,1,17.9696,44.7137,43.24,2.65143
2004/03/01,26:57.0,3280,1,17.9696,44.7467,43.24,2.65143
2004/03/01,27:32.7,3281,1,17.9892,44.6806,43.24,2.65143
2004/03/01,28:01.6,3282,1,17.9696,44.6806,43.24,2.65143
2004/03/01,28:24.0,3283,1,17.9794,44.6806,43.24,2.65143
2004/03/01,28:50.9,3284,1,17.9696,44.7137,43.24,2.65143
2004/03/01,29:21.7,3285,1,17.9696,44.6806,43.24,2.65143
2004/03/01,29:56.0,3286,1,17.95,44.7137,43.24,2.65143
2004/03/01,30:58.2,3287,1,17.95,44.6475,43.24,2.65143
2004/03/01,31:59.4,3288,1,17.9696,44.6806,43.24,2.65143
2004/03/01,32:21.8,3289,1,17.95,44.6144,43.24,2.65143
2004/03/01,33:03.7,3290,1,17.95,44.6144,43.24,2.65143
2004/03/01,34:02.0,3291,1,17.9304,44.6475,43.24,2.65143
2004/03/01,34:24.0,3292,1,17.9304,44.6475,43.24,2.65143
2004/03/01,34:53.9,3293,1,17.9108,44.6806,43.24,2.65143
2004/03/01,35:50.8,3294,1,17.9206,44.6475,43.24,2.65143
2004/03/01,37:52.0,3295,1,17.9108,44.7467,43.24,2.65143
2004/03/01,38:51.5,3296,1,17.9108,44.7798,43.24,2.65143
